ProductKey;ProductAlternateKey;Category;Subcategory;Name;Cost;Continued;SafetyStockLevel;ListPrice;DealerPrice;Class;Style;ModelName;EnglishDescription;Status
581;BK-R79Y-42;Bikes;Road Bikes;Road-350-W Yellow, 42;1082,51;1;100;1700,99;1020,594;"M ";"W ";Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;Current
582;BK-R79Y-44;Bikes;Road Bikes;Road-350-W Yellow, 44;1082,51;1;100;1700,99;1020,594;"M ";"W ";Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;Current
583;BK-R79Y-48;Bikes;Road Bikes;Road-350-W Yellow, 48;1082,51;1;100;1700,99;1020,594;"M ";"W ";Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;Current
584;BK-R19B-58;Bikes;Road Bikes;Road-750 Black, 58;343,6496;1;100;539,99;323,994;"L ";"U ";Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";Current
585;BK-T18U-44;Bikes;Touring Bikes;Touring-3000 Blue, 44;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
586;BK-T18U-50;Bikes;Touring Bikes;Touring-3000 Blue, 50;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
587;BK-M38S-38;Bikes;Mountain Bikes;Mountain-400-W Silver, 38;419,7784;1;100;769,49;461,694;"M ";"W ";Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;Current
588;BK-M38S-40;Bikes;Mountain Bikes;Mountain-400-W Silver, 40;419,7784;1;100;769,49;461,694;"M ";"W ";Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;Current
589;BK-M38S-42;Bikes;Mountain Bikes;Mountain-400-W Silver, 42;419,7784;1;100;769,49;461,694;"M ";"W ";Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;Current
590;BK-M38S-46;Bikes;Mountain Bikes;Mountain-400-W Silver, 46;419,7784;1;100;769,49;461,694;"M ";"W ";Mountain-400-W;This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.;Current
591;BK-M18S-40;Bikes;Mountain Bikes;Mountain-500 Silver, 40;308,2179;1;100;564,99;338,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
592;BK-M18S-42;Bikes;Mountain Bikes;Mountain-500 Silver, 42;308,2179;1;100;564,99;338,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
593;BK-M18S-44;Bikes;Mountain Bikes;Mountain-500 Silver, 44;308,2179;1;100;564,99;338,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
594;BK-M18S-48;Bikes;Mountain Bikes;Mountain-500 Silver, 48;308,2179;1;100;564,99;338,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
595;BK-M18S-52;Bikes;Mountain Bikes;Mountain-500 Silver, 52;308,2179;1;100;564,99;338,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
596;BK-M18B-40;Bikes;Mountain Bikes;Mountain-500 Black, 40;294,5797;1;100;539,99;323,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
597;BK-M18B-42;Bikes;Mountain Bikes;Mountain-500 Black, 42;294,5797;1;100;539,99;323,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
598;BK-M18B-44;Bikes;Mountain Bikes;Mountain-500 Black, 44;294,5797;1;100;539,99;323,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
599;BK-M18B-48;Bikes;Mountain Bikes;Mountain-500 Black, 48;294,5797;1;100;539,99;323,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
600;BK-M18B-52;Bikes;Mountain Bikes;Mountain-500 Black, 52;294,5797;1;100;539,99;323,994;"L ";"U ";Mountain-500;Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.;Current
601;BB-7421;Components;Bottom Brackets;LL Bottom Bracket;23,9716;1;500;53,99;32,394;"L ";NULL;LL Bottom Bracket;Chromoly steel.;Current
602;BB-8107;Components;Bottom Brackets;ML Bottom Bracket;44,9506;1;500;101,24;60,744;"M ";NULL;ML Bottom Bracket;"Aluminum alloy cups; large diameter spindle.";Current
603;BB-9108;Components;Bottom Brackets;HL Bottom Bracket;53,9416;1;500;121,49;72,894;"H ";NULL;HL Bottom Bracket;Aluminum alloy cups and a hollow axle.;Current
604;BK-R19B-44;Bikes;Road Bikes;Road-750 Black, 44;343,6496;1;100;539,99;323,994;"L ";"U ";Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";Current
605;BK-R19B-48;Bikes;Road Bikes;Road-750 Black, 48;343,6496;1;100;539,99;323,994;"L ";"U ";Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";Current
606;BK-R19B-52;Bikes;Road Bikes;Road-750 Black, 52;343,6496;1;100;539,99;323,994;"L ";"U ";Road-750;"Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.";Current
